video_id,channel_id,channel_title,niche,title,view_count,like_count,comment_count,duration_seconds,engagement_rate,day_of_week,hour_of_day,age_days,view_velocity,duration_category,channel_median_views,performance_ratio,performance_label,title_length,word_count,has_number,has_dollar,has_rupee,has_question,has_exclamation,has_vs,has_challenge,has_hours,has_last,has_win,has_free,has_extreme,has_best,has_worst,has_every,has_first,has_only,has_never,has_days,has_review,has_how,has_why,has_what,duration_encoded
Lrsq0wCyptY,7,Gordon Ramsay,cooking,Clueless Owner Is $1 Million IN DEBT! | Full Episode | Hotel Hell,40341,723,131,2478,2.1169529758806176,2,16,262,153.9732824427481,very_long,84986.5,0.4746753896207045,Low,65,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SXdcbuoh2fc,7,Gordon Ramsay,cooking,Chef Gets KICKED OUT! | Hell's Kitchen Season 5 - Episode 7 | Full Episode,42805,820,76,2376,2.0932134096484054,6,16,265,161.52830188679246,very_long,84986.5,0.5036682296600048,Low,74,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3uIG0GV01Zg,7,Gordon Ramsay,cooking,The WORST Restaurants Gordon Visited In Season 1 | Kitchen Nightmares | Gordon Ramsay,807591,9022,458,1103,1.1738615214879808,4,16,267,3024.6853932584268,long,84986.5,9.502579821501062,High,85,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
UmPVnTPh-wU,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: Bear's Den Pizza | Gordon Ramsay,12367,137,16,2596,1.2371634187757743,2,16,269,45.973977695167285,very_long,84986.5,0.1455172292069917,Low,57,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hhOb7h63gJ4,7,Gordon Ramsay,cooking,The Chefs Cater A Bar Mitzvah | Hell's Kitchen Season 5 - Episode 6 | Full Episode,41655,790,84,2392,2.0981874924978996,6,16,272,153.1433823529412,very_long,84986.5,0.49013666876503914,Low,82,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
h4Dx1pw22I8,7,Gordon Ramsay,cooking,Gordon Revisits Kitchen Nightmares' Most CHALLENGING Owners | Full Episode | Kitchen Nightmares,36521,740,55,2545,2.1768297691739,4,16,274,133.28832116788323,very_long,84986.5,0.42972707430003587,Low,95,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
tkPHffqnqrA,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: The Park Restaurant & Bar | Gordon Ramsay,5620,92,8,2592,1.7793594306049825,2,16,276,20.36231884057971,very_long,84986.5,0.06612814976496267,Low,66,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
bjKt4sLO0nk,7,Gordon Ramsay,cooking,Gordon Pushes A Chef’s Buttons | Hell's Kitchen Season 5 - Ep. 5 | Full Episode,38780,731,73,2380,2.073233625580196,6,16,279,138.99641577060933,very_long,84986.5,0.456307766527625,Low,79,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ee7d5uTZySA,7,Gordon Ramsay,cooking,The WORST Food From Season 1 | Hotel Hell | Gordon Ramsay,731700,7665,309,1003,1.0897908979089792,4,16,281,2603.9145907473307,long,84986.5,8.60960270160555,High,57,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
vYwgHqcVgvA,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: Southern Kitchen | Gordon Ramsay,5467,96,21,2596,2.1401134077190416,2,16,283,19.318021201413426,very_long,84986.5,0.06432786383719767,Low,57,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
WF-jGdoePBQ,7,Gordon Ramsay,cooking,Making Breakfast For 50 HUNGRY Kids | Hell's Kitchen Season 5 - Ep. 4 | Full Episode,51880,1081,91,2374,2.259059367771781,6,16,286,181.3986013986014,very_long,84986.5,0.6104498949833209,Medium,84,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
KW9ZX7vg9vM,7,Gordon Ramsay,cooking,This Restaurant Is Hanging On By A Thread | Full Episode | Kitchen Nightmares,26489,573,36,2912,2.299067537468383,4,16,288,91.97569444444444,very_long,84986.5,0.31168479699717017,Low,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IhhyYN9bpVE,7,Gordon Ramsay,cooking,Owner FLAUNTS His Wealth In Front Of Underpaid Staff | Full Episode | Hotel Hell,490996,7555,1018,2487,1.7460427376190437,2,16,290,1693.0896551724138,very_long,84986.5,5.777341107117013,High,80,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E-DlkaXzhGw,7,Gordon Ramsay,cooking,Chefs Take An INTENSE Trip To The MEAT LOCKER | Hell's Kitchen Season 5 - Ep. 3 | Full Episode,38084,739,69,2374,2.1216258796344922,6,16,293,129.97952218430035,very_long,84986.5,0.44811823054249794,Low,94,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
oX1cjq6zFPk,7,Gordon Ramsay,cooking,Gordon Ramsay’s Most INCREDIBLE Disguises | 24 Hours To Hell & Back | S1 Highlights | Gordon Ramsay,79850,1195,82,1837,1.5992485911083283,4,16,295,270.6779661016949,very_long,84986.5,0.9395609890982686,Medium,99,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
p2RqRmE63jw,7,Gordon Ramsay,cooking,Owner Hasn't Slept For FOUR MONTHS! | Full Episode | Kitchen Nightmares,36333,830,87,2926,2.523876365838219,2,16,297,122.33333333333333,very_long,84986.5,0.4275149582580763,Low,71,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
erOnc6b7jcE,7,Gordon Ramsay,cooking,Gordon Is BAFFLED By Owner Who Thinks She's Cher | Full Episode | Hotel Hell,133094,2044,248,2486,1.7220911536207493,6,16,300,443.64666666666665,very_long,84986.5,1.566060491960488,Medium,76,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
bJd4eGKGZ10,7,Gordon Ramsay,cooking,Clueless Owner INFURIATES Gordon | Full Episode | Kitchen Nightmares,127615,1888,124,2599,1.5766171688281156,4,16,302,422.5662251655629,very_long,84986.5,1.501591429226995,Medium,68,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
dUjnjEAKPnY,7,Gordon Ramsay,cooking,The Teams Get HEATED Under Pressure | Hell's Kitchen Season 5 - Ep. 2 | Full Episode,25500,611,68,2394,2.6627450980392156,2,16,304,83.88157894736842,very_long,84986.5,0.30004765462749966,Low,84,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
npZEwO0wh6g,7,Gordon Ramsay,cooking,Gordon Ramsay at the Burger King Drive Thru | Not Made by Him,20067,414,71,61,2.4169033736981116,1,9,306,65.57843137254902,short,84986.5,0.2361198543298053,Low,61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gEZlLYbI0Io,7,Gordon Ramsay,cooking,FIGHTING Between Staff Reaches BREAKING POINT | Full Episode | Kitchen Nightmares,29789,744,54,2422,2.678841182987009,6,16,307,97.03257328990227,very_long,84986.5,0.350514493478376,Low,81,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
qidn1NQ639w,7,Gordon Ramsay,cooking,Sixteen NEW CHALLENGERS Step Into Hell's Kitchen | Hell's Kitchen Season 5 - Ep. 1 | Full Episode,35927,835,84,2257,2.557964761878253,4,16,309,116.26860841423948,very_long,84986.5,0.4227377289334188,Low,97,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9Sff6mdsHB8,7,Gordon Ramsay,cooking,Owner's Jokes And Sherlock Holmes Outfit Tests Gordon's Patience | Full Episode | Hotel Hell,51495,526,61,2460,1.139916496747257,2,16,311,165.57877813504822,very_long,84986.5,0.6059197637271801,Low,92,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Crln9-AzNq8,7,Gordon Ramsay,cooking,The FINAL WINNER Is Crowned | Hell's Kitchen Season 4 - Ep. 15 | Full Episode,25286,623,56,2294,2.6852803923119515,6,23,314,80.52866242038216,very_long,84986.5,0.2975296076435669,Low,77,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
JVkO0NIoIYU,7,Gordon Ramsay,cooking,Two HOTHEADED Owners BATTLE It Out | Full Episode | Kitchen Nightmares,31972,791,64,2605,2.6742149380708122,6,16,314,101.82165605095541,very_long,84986.5,0.37620092602942823,Low,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
lK04_2cmQvU,7,Gordon Ramsay,cooking,Gordon Deals With An EXPLOSIVE Fight Amongst Staff | Full Episode | Kitchen Nightmares,47169,1015,92,2456,2.346880366342301,3,16,317,148.7981072555205,very_long,84986.5,0.5550175616127268,Low,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
skLCJ1jG4Zg,7,Gordon Ramsay,cooking,The biggest Kitchen Nightmares Expert is actually on the tennis court 👀,527827,15244,285,90,2.9420624560698867,6,16,321,1644.3208722741433,short,84986.5,6.210715819571344,High,71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PbkwHTXKgxw,7,Gordon Ramsay,cooking,Gordon Ramsay & Nick Kyrgios Serve Up the Ultimate Breakfast Sandwich,490174,7661,612,1220,1.6877680170714888,3,16,324,1512.8827160493827,long,84986.5,5.767668982720785,High,69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BXOYyhVRQV0,7,Gordon Ramsay,cooking,Can YOU Cook These Recipes With Gordon Ramsay? | Next Level Kitchen | Gordon Ramsay,220719,3888,208,2899,1.8557532428109949,0,16,327,674.9816513761468,very_long,84986.5,2.5971065992834155,Medium,83,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
WKhcqmNYo-w,7,Gordon Ramsay,cooking,Gordon Is DISGUSTED By This Italian Restaurant's Ravioli | Full Episode | Kitchen Nightmares,97647,1605,153,2599,1.8003625303388737,6,16,328,297.7042682926829,very_long,84986.5,1.1489707188788807,Medium,92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
f46zHQXlcnY,7,Gordon Ramsay,cooking,Final Chefs Go HEAD TO HEAD (Ft. Whoopi Goldberg) | Hell's Kitchen Season 4 - Ep. 14 | Full Episode,22154,548,73,1903,2.8031055339893474,3,16,331,66.93051359516616,very_long,84986.5,0.2606766957104952,Low,99,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
gG4jQaUxARs,7,Gordon Ramsay,cooking,Gordon Shows Owners How AWFUL Their Restaurants Are | 24 Hours to Hell & Back | Gordon Ramsay,239701,3371,214,1681,1.4956132848840846,0,16,334,717.6676646706587,long,84986.5,2.8204597200731882,Medium,93,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
pdVsjhwO4SQ,7,Gordon Ramsay,cooking,This Hotel Is FILTHY And In DESPERATE Need Of Repairs! | Full Episode | Hotel Hell,30455,659,83,2457,2.4363815465440815,6,18,335,90.91044776119404,very_long,84986.5,0.35835103222276476,Low,82,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5TdOoaAfQO4,7,Gordon Ramsay,cooking,Does He Even CARE About His Business? | Full Episode | Kitchen Nightmares,64975,1254,91,2606,2.070026933435937,4,16,337,192.8041543026706,very_long,84986.5,0.7645331905655605,Medium,73,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
noMPZVgwxOw,7,Gordon Ramsay,cooking,"""DON'T Look Stupid"" | Hell's Kitchen Season 4 - Ep. 12 | Full Episodes",32734,777,65,2381,2.5722490376978064,3,16,338,96.84615384615384,very_long,84986.5,0.3851670559441794,Low,70,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
iyAxgV1SvPU,7,Gordon Ramsay,cooking,"""Finally Some Good F–ing Food"" | Kitchen Nightmares | Gordon Ramsay",424774,5303,294,1829,1.3176418519024233,2,16,339,1253.0206489675516,very_long,84986.5,4.998134997911433,High,67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AjoyR7EIkPA,7,Gordon Ramsay,cooking,When Tom Holland broke the internet...umbrellas were included,529316,18264,248,72,3.4973437417346163,1,17,340,1556.8117647058823,short,84986.5,6.228236249286652,High,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zD49TClnlBw,7,Gordon Ramsay,cooking,Maybe Tom Holland needed his new Spider-Man suit to open this jar 😂,1409383,30245,260,12,2.16442230394435,6,17,342,4121.002923976608,short,84986.5,16.583610338112525,Viral,67,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PO6V4SKsTpY,7,Gordon Ramsay,cooking,Tom Holland and Gordon Ramsay Bond Over A Spicy Fried Chicken Sandwich,6713180,209049,4296,1032,3.1780020794913884,3,17,345,19458.492753623188,long,84986.5,78.99113388597013,Viral,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EkAHjPkvGSg,7,Gordon Ramsay,cooking,Two Slices of Bread. One Robot.,320330,5485,85,23,1.738831829675647,2,16,346,925.8092485549133,short,84986.5,3.7691868708559593,High,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5QRR-cmqUig,7,Gordon Ramsay,cooking,Note to self….don’t give Pedro Pascal a knife 😳,515848,9854,235,21,1.9558086878305236,6,16,349,1478.0744985673352,short,84986.5,6.069764021344566,High,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiZjXZIJVrQ,7,Gordon Ramsay,cooking,Pedro Pascal and Vanessa Kirby Try to Keep Up With Gordon Ramsay,942325,31561,1344,768,3.491895046825671,0,16,355,2654.43661971831,long,84986.5,11.08793749595524,High,64,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1v6FOB8p4IU,7,Gordon Ramsay,cooking,"The Mannequin Is ""His Wife's Thing""...? | Full Episode | Kitchen Nightmares",73682,1453,109,2596,2.119920740479357,4,16,358,205.81564245810057,very_long,84986.5,0.8669847564024874,Medium,75,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2R3mwWTtYLw,7,Gordon Ramsay,cooking,Gordon Challenges Chefs To Become The TEACHERS | Hell's Kitchen Season 4 - Ep. 11 | Full Episode,34835,716,55,2411,2.213291230084685,2,16,360,96.76388888888889,very_long,84986.5,0.4098886293705471,Low,96,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
bgCd0fjMEq0,7,Gordon Ramsay,cooking,Ironman 70.3….done ! What an amazing day to be back with @ironmantriathlon after all the work !,362737,10000,172,52,2.8042355756374455,0,17,362,1002.0359116022099,short,84986.5,4.268172003788837,High,95,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ykpq9owimcQ,7,Gordon Ramsay,cooking,"Gordon Finds Dead Mice, Cockroaches & MORE... | 24 Hours to Hell & Back | Gordon Ramsay",490262,6294,558,2400,1.3976200480559375,0,16,362,1354.3149171270718,very_long,84986.5,5.768704441293617,High,87,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
mwNQ1McLEgA,7,Gordon Ramsay,cooking,The TOUGHEST Owner Ever? | Full Episode | Kitchen Nightmares,76022,1398,136,2565,2.01783694193786,4,16,365,208.27945205479452,very_long,84986.5,0.8945185411800698,Medium,60,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
_TCcRXHrjO4,7,Gordon Ramsay,cooking,Gordon Ramsay Makes Chef Emotional | Hell's Kitchen Season 4 - Ep. 10 | Full Episode,34922,733,53,2401,2.2507301987285953,2,16,367,95.15531335149863,very_long,84986.5,0.410912321368688,Low,84,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hk_6iKk_O40,7,Gordon Ramsay,cooking,Staff Have NO CONTROL And The Hotel Suffers! | Full Episode | Hotel Hell,49285,871,74,2468,1.9174190930303339,0,16,369,133.56368563685638,very_long,84986.5,0.5799156336594635,Low,72,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
_KE-VzzuuGI,7,Gordon Ramsay,cooking,Gordon Ramsay Returns To His MOST CONTROVERSIAL Restaurant Ever! | Full Episode | Kitchen Nightmares,569887,16662,1413,2315,3.1716814035063092,4,16,372,1531.9543010752689,very_long,84986.5,6.705617951086349,High,100,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
pn9dUgwkpG8,7,Gordon Ramsay,cooking,Chef DRIPS SWEAT Into The Food And Makes It SALTY | Hell's Kitchen Season 4 - Ep. 9 | Full Episodes,46771,982,110,2396,2.334780098779158,2,16,374,125.05614973262033,very_long,84986.5,0.5503344648855995,Low,99,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
rz9sE_HSuuY,7,Gordon Ramsay,cooking,The WORST Food Gordon Has Eaten On Hotel Hell | Gordon Ramsay,1352072,12792,545,1375,0.9864119662266506,0,16,376,3595.936170212766,long,84986.5,15.909256175980891,High,61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
cgDYGWhnGwU,7,Gordon Ramsay,cooking,The BEST Episode With The WORST Owners! | Full Episode | Kitchen Nightmares,70051,1394,251,2575,2.3482891036530527,4,16,379,184.8311345646438,very_long,84986.5,0.8242603236984698,Medium,75,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
rqII9CWGmxU,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: Seafarer's Family Restaurant | Gordon Ramsay,64015,1157,90,2581,1.9479809419667267,2,22,381,168.01837270341207,very_long,84986.5,0.7532372788619369,Low,69,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
xTg-G9ss3CU,7,Gordon Ramsay,cooking,Entitled Owner LIES To Gordon And Gets CAUGHT! | Full Episode | Hotel Hell,291418,5354,709,2366,2.0805166461920677,0,16,383,760.8825065274151,very_long,84986.5,3.428991663381831,Medium,74,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
J27Tv8L9Ga4,7,Gordon Ramsay,cooking,"""Chappy Took a Crappy In My Gumbo"" | Full Episode | Kitchen Nightmares",84718,1669,181,2558,2.1837153851601783,4,16,386,219.47668393782382,very_long,84986.5,0.9968406746953928,Medium,70,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
pbvf5cW21uM,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: Botto's | Gordon Ramsay,30434,569,37,2594,1.99119405927581,2,22,388,78.4381443298969,very_long,84986.5,0.358103934154248,Low,48,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
bzk-y3W0Tzs,7,Gordon Ramsay,cooking,The Most DISGUSTING Food Gordon Has Ever Tasted | Kitchen Nightmares | Gordon Ramsay,1397976,15128,858,1719,1.143510332080093,0,16,390,3584.5538461538463,long,84986.5,16.449389020609157,High,84,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-ec6oqUxAZ0,7,Gordon Ramsay,cooking,"""Deluded"" Owner ADMITS She Doesn't Know What FRESH FOOD Is! | Full Episode | Kitchen Nightmares",72799,1435,179,2576,2.2170634212008404,4,16,393,185.23918575063612,very_long,84986.5,0.8565948709500921,Medium,95,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
L84EGuwmRp0,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: Caneda's White Rooster | Gordon Ramsay,27578,501,55,2596,2.016099789687432,2,22,395,69.81772151898734,very_long,84986.5,0.32449859683596805,Low,63,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
VZ0VcXRZ1iQ,7,Gordon Ramsay,cooking,Obnoxiously Priced Food ANGERS Gordon Ramsay | Full Episode | Hotel Hell,1502732,20023,1788,2432,1.4514231413186116,1,16,396,3794.777777777778,very_long,84986.5,17.682008318968307,High,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07RWvIhNRaI,7,Gordon Ramsay,cooking,Gordon Ramsay cooks with ​⁠@MrBeast in Miami ! And it’s chaos,581991,21965,496,90,3.8593380310004797,0,15,397,1465.9722921914358,short,84986.5,6.848040571149536,High,61,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fLtQGBoR-ho,7,Gordon Ramsay,cooking,Chefs Shouldn't Be ANYWHERE NEAR FOOD | Full Episode | Kitchen Nightmares,95321,1700,162,2572,1.9533995656780774,4,16,400,238.3025,very_long,84986.5,1.1216016661469763,Medium,73,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
qQ9BxYIBE2Q,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: Blend on Main | Gordon Ramsay,29187,528,63,2596,2.0248740877788056,2,22,402,72.6044776119403,very_long,84986.5,0.3434310155142287,Low,54,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PqvFKM2W8nY,7,Gordon Ramsay,cooking,Gordon's Top Tips For Cooking Vegetables | Gordon Ramsay's Ultimate Cookery Course,85642,2743,117,512,3.339482963966278,0,16,404,211.9851485148515,medium,84986.5,1.0077129897101305,Medium,82,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XtDv-TqQtQE,7,Gordon Ramsay,cooking,"He Claims To Have The Best Palate In The World | Hell's Kitchen Season 4 - Ep. 7, 8 | Full Episodes",67691,1139,101,3600,1.8318535698985092,4,16,407,166.31695331695332,very_long,84986.5,0.7964912074270619,Low,99,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
caAcJInPIfE,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: Lowery's Seafood | Gordon Ramsay,26213,446,57,2596,1.9188952046694387,2,22,409,64.09046454767726,very_long,84986.5,0.30843722238237836,Low,57,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ZJUdQ8Nlges,7,Gordon Ramsay,cooking,Take that rating & shove it 🤬 Stubborn owners are back on my new series on ​⁠@FOXTV,2751574,60863,1204,28,2.2556907428257427,2,18,409,6727.564792176039,short,84986.5,32.376600989568935,Viral,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDCFNsMFGtg,7,Gordon Ramsay,cooking,Gordon's BEST Breakfast Recipes | Gordon Ramsay's Ultimate Home Cooking,132627,2912,165,1063,2.3200404140936612,0,16,411,322.6934306569343,long,84986.5,1.5605655015796627,Medium,71,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
NZJ6Sab0wYQ,7,Gordon Ramsay,cooking,The MOST INTENSE Confrontation | Full Episode | Kitchen Nightmares,64843,1357,130,2367,2.293231343398671,4,16,414,156.6256038647343,very_long,84986.5,0.7629800027063122,Low,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
iL9npRBLlz0,7,Gordon Ramsay,cooking,"This Sweet 16 Turns SOUR! | Hell's Kitchen Season 4 - Ep. 5, 6 | Full Episodes",75498,1076,80,3600,1.531166388513603,2,16,416,181.48557692307693,very_long,84986.5,0.8883528560418419,Medium,78,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9Kl1pQOqduU,7,Gordon Ramsay,cooking,Gordon Rips Into Incompetent Hotel Owners | Hotel Hell | Gordon Ramsay,126043,1870,101,1372,1.5637520528708457,0,16,418,301.5382775119617,long,84986.5,1.4830943738123115,Medium,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jt3jltzghak,7,Gordon Ramsay,cooking,Gordon Ramsay Turns a Full English Breakfast into a Sandwich ?!?,40399118,1222836,24962,90,3.0886763418943946,6,16,419,96417.94272076372,short,84986.5,475.359239408612,Viral,64,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QOJT0XNee_o,7,Gordon Ramsay,cooking,Breakfast Sandwich Perfection: Gordon Ramsay’s Full English Twist,606442,9683,1124,651,1.7820335662767421,4,16,421,1440.479809976247,long,84986.5,7.135745088925888,High,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ruy238T5TtU,7,Gordon Ramsay,cooking,24 HOURS TO HELL & BACK: Social | Gordon Ramsay,40609,697,89,2540,1.935531532418922,2,22,423,96.00236406619385,very_long,84986.5,0.477828831637966,Low,47,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AmbFriaXRhw,7,Gordon Ramsay,cooking,Gordon’s GREATEST Disguises | 24 Hours to Hell & Back | Gordon Ramsay,2097284,27457,1225,2046,1.3675782583569989,0,16,425,4934.785882352941,very_long,84986.5,24.67784883481494,Viral,69,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
t9PKnaYN1hw,7,Gordon Ramsay,cooking,Gordon Ramsay’s Beef Lettuce Cups….perfect for dinner or a dinner party !,1491461,45650,625,90,3.102662422953064,6,16,426,3501.082159624413,short,84986.5,17.549387255622953,High,73,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-J1Gy79hVas,7,Gordon Ramsay,cooking,Gordon Ramsay's Ultimate Beef Lettuce Cups,139756,3232,220,705,2.470019176278657,4,16,428,326.5327102803738,long,84986.5,1.6444494125537585,Medium,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
bAzm7cz0-5s,7,Gordon Ramsay,cooking,"Gordon BLOWS UP In Their Faces | Hell's Kitchen Season 4 - Ep. 3, 4 | Full Episodes",52191,926,60,3600,1.889214615546742,2,16,430,121.37441860465117,very_long,84986.5,0.6141092997123072,Low,83,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
